InvoiceID,CustomerID,CreditCard,SupervisorID,Quantity,Price,Freight,OrderDate
1001945,SY61,7078-5711-3553-0893,sup85,29,25.1,15.45,3/5/2018
1001946,CY16,7195-1002-9201-0955,sup07,26,26.17,17.39,3/21/2018
1001947,MH72,1241-0566-1509-2891,sup08,5,72.32,20.97,4/6/2018
1001948,AB72,8327-0567-6086-8930,sup60,21,98.7,10.63,4/25/2018
1001949,VC73,3955-5412-0951-6320,sup01,78,92.23,18.63,3/28/2018
1001950,JY65,8543-8598-0449-7000,sup07,41,62.66,14.83,4/7/2018
1001951,FW02,8167-8911-8584-4174,sup00,20,79.82,22.59,4/9/2018
1001952,GK17,8290-8354-8327-4167,sup54,52,86.4,22.75,3/16/2018
1001953,TZ02,9829-1026-2335-8331,sup44,100,71.69,26.67,4/20/2018
1001954,NQ10,4794-8363-4176-7236,sup32,67,61.88,14.66,3/9/2018
1001955,QL27,7571-4672-7316-6832,sup03,98,42.29,21.56,4/30/2018
1001956,OC26,6501-2387-1599-2278,sup32,7,97.77,20.15,4/14/2018
1001957,EL90,3813-4968-3741-7880,sup63,57,60.81,16.58,3/1/2018
1001958,IQ44,2597-3740-0631-6990,sup79,54,57.66,11.48,3/18/2018
1001959,UM14,1744-8242-7156-1784,sup61,52,41.1,17.6,3/31/2018
1001960,RS48,3374-5130-2868-9847,sup96,51,21.42,24.64,4/4/2018
1001961,QI82,1086-5978-9656-8259,sup87,17,77.6,21.64,4/16/2018
1001962,VI05,9303-0995-2207-2592,sup39,9,62.61,28.53,3/15/2018
1001963,EE63,7341-1814-9066-1386,sup23,59,34.8,22,4/10/2018
1001964,KS28,3088-2443-7983-9628,sup18,18,98.02,20.74,4/28/2018
1001965,ZW16,4956-4272-7752-8114,sup34,12,71.28,19.7,3/25/2018
1001966,YE13,3838-8374-2923-6403,sup21,38,24.41,23.72,4/26/2018
1001967,HB54,2634-3574-9780-3426,sup32,11,49.52,13.97,3/12/2018
1001968,WN37,5098-1603-2871-6132,sup80,56,25.39,28.61,4/15/2018
1001969,JY21,5079-4699-4281-0383,sup96,34,45.85,23.7,4/22/2018
1001970,VI98,8251-8191-7643-3255,sup52,34,78.59,19.15,4/15/2018
1001971,SU51,0027-7257-4763-8615,sup93,75,98.85,16.54,3/5/2018
1001972,PP09,1701-7263-6532-7273,sup73,75,86.89,29.61,4/17/2018
1001973,RJ44,3002-9277-8536-4032,sup34,52,52.76,11.72,4/19/2018
1001974,BF36,6893-0380-4863-0737,sup11,9,72.52,20.71,3/3/2018
1001975,QV16,8186-5642-1287-0914,sup24,48,66,16.36,3/15/2018
1001976,QN80,3620-6981-1016-2397,sup48,90,30.77,16.45,3/19/2018
1001977,AP54,0424-5877-6774-4067,sup51,34,77.83,25.08,3/5/2018
1001978,FB56,3663-9473-8199-9968,sup58,81,87.96,28.76,4/12/2018
1001979,HS58,1115-2325-6502-4078,sup08,93,98.11,11.98,4/14/2018
1001980,JG19,3250-9052-5726-3609,sup21,40,76.5,13.06,3/14/2018
1001981,YN05,7392-2596-6257-4039,sup21,81,95.44,20.71,3/29/2018
1001982,OH38,7667-0790-2124-1641,sup45,35,57.03,27.58,4/21/2018
1001983,AJ31,2414-6183-4853-8087,sup29,45,63.43,11.65,3/3/2018
1001984,UR96,8364-2435-3254-7530,sup40,16,23.58,10.1,3/29/2018
1001985,XU81,1060-8823-9461-1538,sup88,44,50.39,14.72,3/1/2018
1001986,PI70,9636-9954-8150-2340,sup20,49,24.25,28.09,3/8/2018
1001987,JF59,3991-5451-1267-7528,sup98,83,79.29,28.82,4/24/2018
1001988,SW04,1545-5922-4594-9428,sup59,84,52.15,10.69,3/22/2018
1001989,XV33,5722-6769-0944-8885,sup24,48,48.08,14.98,4/18/2018
1001990,TA88,0149-9116-4513-2818,sup73,57,42.41,22.84,4/1/2018
1001991,RO90,4901-1802-0102-6317,sup16,53,32.24,18.53,3/6/2018
1001992,TA13,2410-0808-3913-1129,sup24,53,99.61,21.34,4/28/2018
1001993,UN73,2820-6742-4358-1899,sup14,62,64.42,18.15,4/12/2018
1001994,PE89,8537-9356-9204-8659,sup94,68,77.71,26.4,3/11/2018
1001995,KY78,0620-0191-1379-3857,sup90,17,53.4,22.77,4/26/2018
1001996,NZ15,3777-0827-9922-6337,sup17,10,34.89,18.06,3/12/2018
1001997,OU91,8188-7046-5330-9207,sup47,31,55.59,22.42,3/18/2018
1001998,LL05,5974-2646-5996-1670,sup72,25,63.42,22.88,3/14/2018
1001999,QJ40,1235-7574-2638-7672,sup70,98,41.68,13.2,4/11/2018
1002000,RE91,5557-1182-6357-4721,sup78,71,69.2,20.79,4/18/2018
1002001,IP18,3987-6226-9319-8301,sup51,47,97.02,12.77,4/21/2018
1002002,WG82,3524-2406-0839-0333,sup19,42,64.09,15.38,3/16/2018
1002003,NP01,3458-3890-6794-6586,sup58,2,44.09,19.15,4/24/2018
1002004,QG31,6654-6211-6643-5799,sup47,1,32.18,24.78,4/20/2018
1002005,NL91,3250-5302-7944-2524,sup71,48,54.51,19.74,3/16/2018
1002006,JJ69,5820-9220-8389-2460,sup90,99,83.66,24.14,3/27/2018
1002007,ZH45,9986-3512-3851-6125,sup92,73,75.31,10.03,4/24/2018
1002008,QS60,5209-3377-8658-4747,sup09,95,46.93,16.39,4/12/2018
1002009,JA31,5241-1011-7594-3758,sup52,36,86.02,26.65,4/4/2018
1002010,XC49,6057-4691-4071-9939,sup76,87,63.15,16.36,4/30/2018
1002011,LZ70,1559-1057-9353-0950,sup86,43,28.6,28.29,3/17/2018
1002012,LX44,5757-4220-4006-1621,sup43,42,33.79,11.95,4/17/2018
1002013,XU09,2227-2436-0810-7416,sup06,20,91.09,14.82,3/15/2018
1002014,EL97,1207-2770-0721-8236,sup52,46,47.03,18.9,3/30/2018
1002015,LR84,4770-3593-8585-1801,sup39,11,20.92,25.91,3/6/2018
1002016,TT08,8187-0887-3018-5013,sup84,94,96.77,17.49,3/28/2018
1002017,UU30,3232-0683-2379-1217,sup69,46,95.67,26.78,3/10/2018
1002018,PQ60,8474-4754-6216-6461,sup74,47,63.73,19.21,3/30/2018
1002019,VO84,5081-2895-3512-8903,sup16,31,58.12,13.2,4/18/2018
1002020,HY17,3612-6937-6983-8143,sup57,61,60.66,25.15,4/18/2018
1002021,YE25,0753-9536-2992-5311,sup07,38,70.45,23.56,3/14/2018
1002022,NT92,7232-4854-4824-0922,sup71,7,45.03,11.28,3/13/2018
1002023,WR63,9297-5473-0967-0254,sup11,47,55.26,26.74,4/1/2018
1002024,PY11,7254-9413-7912-2647,sup44,87,72.15,25.59,4/18/2018
1002025,QN05,7739-4829-9724-7172,sup08,68,41.05,26.19,4/24/2018
1002026,BR13,2327-5541-1507-6996,sup79,29,20.08,29.51,3/13/2018
1002027,LH47,1802-2483-6390-8180,sup77,88,32.92,29.37,3/18/2018
1002028,OE69,4106-5202-8979-3112,sup67,12,47.58,14.83,3/22/2018
1002029,VB56,8552-8526-9323-9794,sup38,86,97.26,18.09,4/11/2018
1002030,FF64,6684-3169-1927-5322,sup73,30,81.46,14.65,4/17/2018
1002031,JY47,2347-4280-1860-4165,sup90,29,37.68,24.32,3/5/2018
1002032,LI05,8077-8963-9641-6323,sup16,19,35.81,11.85,3/17/2018
1002033,HV96,6409-5773-7669-6874,sup07,70,88.37,16.07,3/6/2018
1002034,YT98,4064-6328-7453-7606,sup68,47,38.65,27.97,3/10/2018
1002035,IQ21,2284-2923-7321-1489,sup98,52,69.13,16.22,3/19/2018
1002036,MI44,9355-4493-4711-9766,sup17,89,91.31,17.4,4/17/2018
1002037,PI99,9309-7643-6426-8715,sup35,55,69.48,21.2,3/3/2018
1002038,FC97,3136-6177-0856-2802,sup12,3,98.14,19.35,4/6/2018
1002039,SZ84,4692-5145-2537-4812,sup63,31,21.07,16.25,3/10/2018
1002040,NL50,8706-4254-9912-8651,sup79,42,78.84,12.61,4/6/2018
1002041,PB72,8599-8109-4298-9827,sup23,13,28.16,12.46,4/2/2018
1002042,PD74,2347-6832-6808-1854,sup66,95,71.25,11.41,4/23/2018
1002043,VL19,8744-4308-2690-6315,sup16,28,31.49,15.66,3/4/2018
1002044,AF82,0963-9340-3596-2086,sup88,15,35.03,22.66,3/30/2018
1002045,DG79,0146-9572-9142-2106,sup43,41,64.08,20.1,3/2/2018
1002046,MN10,7141-9362-3221-6889,sup96,31,62.18,24.8,4/19/2018
1002047,AX34,9345-6657-7294-1694,sup31,60,34.76,25.97,4/1/2018
1002048,WK19,6070-3671-3579-4080,sup86,32,20.06,16.11,3/14/2018
1002049,TA78,7203-8506-0453-9843,sup64,4,27.26,12.02,4/20/2018
1002050,BG93,3297-0879-7125-9317,sup69,19,80.47,21.06,4/15/2018
1002051,NM56,4727-7939-9594-2652,sup30,4,32.39,17.44,3/11/2018
1002052,VV98,7939-8320-9218-1267,sup70,30,43.61,20.36,3/27/2018
1002053,AZ33,1908-3422-5826-4990,sup93,59,42.06,10.74,3/17/2018
1002054,FD41,5873-1039-8273-7298,sup81,56,85.3,11.31,4/11/2018
1002055,MF75,3387-5158-8040-2857,sup19,67,43.45,23.18,4/19/2018
1002056,IP79,6283-6686-5590-2234,sup76,38,95.22,19.77,4/3/2018
1002057,SS90,1983-0687-7530-0721,sup93,26,50.49,19.98,4/2/2018
1002058,SN45,1725-2594-9657-0983,sup57,85,35.43,19.69,3/9/2018
1002059,YU56,5541-8141-4472-8032,sup33,10,57.18,15.4,4/20/2018
1002060,FS82,4702-7414-7158-7084,sup25,42,73.7,12.73,4/12/2018
1002061,UB03,5722-7334-6229-6863,sup71,14,56.54,24.64,4/27/2018
1002062,KG89,7724-5158-2021-8817,sup40,32,22.02,23.44,3/11/2018
1002063,VY68,5927-1422-2614-8562,sup06,91,33.05,29.25,4/14/2018
1002064,UA57,4710-0652-7730-8166,sup56,39,22.01,20.65,4/5/2018
1002065,RC20,6462-2765-7582-6940,sup43,31,61.75,19.64,4/30/2018
1002066,MW45,1095-6368-7224-2144,sup04,13,73.6,12.01,3/13/2018
1002067,QF62,9377-6006-6211-4729,sup32,95,65.08,16.34,3/18/2018
1002068,AE45,5911-3034-2243-0882,sup47,85,47.52,15.9,4/25/2018
1002069,VJ17,7674-5270-9882-1794,sup55,67,26.45,18.48,3/2/2018
1002070,LF21,4471-0945-5979-1838,sup39,8,41.35,17.75,3/25/2018
1002071,CL34,5194-8591-6937-2320,sup18,37,45.48,15.5,4/20/2018
1002072,US19,4348-5270-0680-0416,sup77,42,59.55,15.96,4/5/2018
1002073,LQ67,8711-1026-1951-7852,sup57,15,84.9,27.78,3/30/2018
1002074,TE50,0112-0560-3801-7033,sup35,96,29.06,12.31,3/5/2018
1002075,DL06,3352-9759-8020-3725,sup08,11,65.27,22.57,3/30/2018
1002076,NU37,6425-6665-9058-1016,sup23,82,69.22,15.35,3/12/2018
1002077,SX41,8553-9485-2011-8367,sup19,71,61.55,28.81,4/8/2018
1002078,DE98,9782-8970-5592-6606,sup06,19,70.47,23.23,4/9/2018
1002079,QP61,6873-1756-9282-9780,sup81,6,35.33,11.69,4/28/2018
1002080,XV15,1602-1557-2802-3848,sup25,42,47.2,25.26,3/7/2018
1002081,QJ53,6799-0758-4943-9019,sup59,69,73.18,13.36,3/28/2018
1002082,WJ52,6231-1021-8696-0300,sup20,45,68.41,28.35,4/30/2018
1002083,KM02,8935-1275-6244-2431,sup71,59,94.32,17.53,3/9/2018
1002084,UH86,9856-5047-8070-8554,sup10,6,66.02,12.38,3/11/2018
1002085,QF43,1800-6935-9948-8055,sup24,55,28.5,25.81,4/16/2018
1002086,UO10,2639-6714-3144-0200,sup54,14,78.18,26.35,4/3/2018
1002087,GF21,7680-7495-1938-7599,sup56,79,50.09,24.2,3/18/2018
1002088,AC53,3676-5724-0212-5403,sup00,57,34.38,10.9,3/25/2018
1002089,GK20,2182-3823-9398-3421,sup73,58,47.51,25.49,3/5/2018
1002090,TB42,8723-1605-5492-9235,sup03,18,67.95,24.44,4/15/2018
1002091,YV19,9380-3530-5801-4739,sup15,57,41.19,24.6,4/1/2018
1002092,XW99,5700-1651-6559-7525,sup14,19,97.92,12.11,4/22/2018
1002093,PX36,4758-8396-3988-6771,sup04,13,79.62,13.67,3/27/2018
1002094,YK80,0426-9119-2141-5386,sup19,32,63.22,17.73,3/14/2018
1002095,KF68,4103-0435-1777-8831,sup13,11,88.37,21.24,4/5/2018
1002096,PO87,6941-0488-2444-0551,sup65,69,55.67,16.37,4/8/2018
1002097,UU54,8937-6882-5224-4098,sup65,92,90.55,29.84,3/1/2018
1002098,WF17,6261-9257-8769-7990,sup40,39,44.69,19.2,3/23/2018
1002099,IJ45,5991-0348-5660-3235,sup18,50,72.6,14.75,3/13/2018
1002100,TO76,2234-5896-5879-3357,sup40,92,21.8,28.03,4/17/2018
1002101,PB99,1587-6574-2325-1628,sup44,37,58.13,12.06,4/21/2018
1002102,WQ93,4066-7311-1185-0965,sup70,65,69.51,27.89,4/28/2018
1002103,DG28,2728-2831-4717-9349,sup69,81,23.44,25.56,3/20/2018
1002104,QG68,1295-1448-2187-0063,sup10,65,55.16,23.06,3/6/2018
1002105,CS57,3885-6235-4324-1364,sup21,72,62.59,28.5,4/10/2018
1002106,JV83,8168-3708-6568-2402,sup36,15,39.91,21.75,4/30/2018
1002107,GV98,7723-5488-5786-2665,sup12,12,85.29,18.7,3/7/2018
1002108,CD92,0832-2274-9273-8889,sup44,36,90.54,15.3,3/24/2018
1002109,SX67,4586-8897-4109-2962,sup38,95,68.14,14.17,3/27/2018
1002110,LX64,7264-3988-8408-9718,sup47,6,73.4,10.11,3/30/2018
1002111,QO72,4660-3792-6416-3546,sup97,20,34.71,29.81,4/3/2018
1002112,BL72,5174-8408-1737-7922,sup01,35,53.2,15.68,3/5/2018
1002113,FZ84,0383-3867-3401-9710,sup25,30,69.9,26.06,3/18/2018
1002114,XB08,8395-6971-6315-9565,sup27,4,31.43,22.39,3/14/2018
1002115,TO99,8132-2895-7845-1346,sup41,72,57.26,23.79,3/14/2018
1002116,FX32,2357-9497-4010-1278,sup22,21,61.3,29.23,4/8/2018
1002117,HK18,9110-8555-2764-9350,sup53,97,98.09,19.05,4/8/2018
1002118,CY11,4651-2224-4194-8906,sup28,47,72.27,11.97,4/5/2018
1002119,TV16,7428-4268-6860-7292,sup58,14,29.98,23.57,4/23/2018
1002120,NE34,8587-4751-8687-7872,sup57,25,61.15,13.28,3/26/2018
1002121,EQ96,5575-8215-6814-8433,sup84,85,48.46,19.55,4/13/2018
1002122,HC67,8182-1486-0412-2192,sup28,75,48.33,10.84,4/15/2018
1002123,KB49,4741-2869-2487-6367,sup83,36,54.73,19.95,4/1/2018
1002124,JI75,8005-6626-1609-0879,sup82,92,90.42,17.13,3/19/2018
1002125,IN52,8029-4625-8316-0415,sup62,57,68.72,15.85,4/18/2018
1002126,VN13,1699-8321-4107-8576,sup81,91,81.14,20.28,4/22/2018
1002127,YG35,1818-5724-9455-5690,sup65,1,46.7,29.67,3/23/2018
1002128,GT80,1177-0736-5718-9904,sup16,8,59.97,12.3,4/25/2018
1002129,GQ12,7400-7940-0202-1941,sup67,48,83.88,26.95,3/30/2018
1002130,IK28,3460-7084-6959-9207,sup75,19,37.63,15.1,4/18/2018
1002131,NB13,7978-7299-4941-8510,sup96,40,97.4,16.29,3/19/2018
1002132,QD27,1110-6838-5598-2964,sup75,27,86.8,24.78,3/24/2018
1002133,NK15,3574-5783-1391-6184,sup28,9,28.35,15.38,3/31/2018
1002134,TC21,2615-8942-8392-9001,sup93,85,64.1,27.15,3/1/2018
1002135,EN43,7418-1427-3199-9735,sup06,12,44.75,12.34,3/2/2018
1002136,VN64,6751-9950-8518-1078,sup86,67,61.06,27.9,4/24/2018
1002137,SP53,3815-8056-9758-9791,sup65,16,90.23,13.63,4/27/2018
1002138,DM30,1987-2874-0329-7073,sup84,22,86.42,16.28,4/21/2018
1002139,LJ27,7765-6538-3697-8594,sup22,96,80.87,17.94,4/19/2018
1002140,LV02,6316-8374-5220-6665,sup43,82,33.46,24.37,4/15/2018
1002141,WO72,3935-9780-2050-6371,sup68,10,23.75,14.29,4/11/2018
1002142,ZZ62,1941-4101-2738-7331,sup46,68,71.89,24.13,4/18/2018
1002143,YZ73,1982-7371-6068-3909,sup08,63,42.82,24.16,3/27/2018
1002144,CC38,9509-3284-7223-3785,sup42,60,72.13,22.51,4/29/2018
1002145,FE26,8389-3765-3685-3001,sup37,38,43.75,25.75,3/7/2018
1002146,MD00,2668-1433-3933-7972,sup70,50,33.91,17.53,3/21/2018
1002147,OO77,0819-1864-4709-1752,sup11,83,25.81,29.28,3/9/2018
1002148,GP05,6675-7711-3747-4499,sup30,57,23.24,24.63,4/25/2018
1002149,EQ49,5084-2320-5311-7518,sup96,65,55.94,12.48,3/12/2018
1002150,DU96,4842-4761-9689-7773,sup33,40,33.78,29.9,4/24/2018
1002151,YL19,4052-0889-8914-0352,sup64,61,53.26,12.15,4/24/2018
1002152,VD06,2863-0921-9334-2217,sup27,45,78.17,21.23,3/10/2018
1002153,OL38,6232-6502-6573-1316,sup08,69,64.62,14.81,4/7/2018
1002154,ME31,5277-1383-6579-5354,sup48,80,72.56,20.15,3/21/2018
1002155,XV36,0266-0825-1261-2927,sup82,58,95.09,22.6,3/7/2018
1002156,PF67,8462-9179-7721-2639,sup89,21,60.42,26.66,3/31/2018
1002157,QT89,8856-6928-8432-6401,sup21,91,29.8,19.92,3/22/2018
1002158,HS71,9397-5004-1713-2550,sup08,8,43.68,22.68,3/15/2018
1002159,ID78,4039-9366-4397-7228,sup25,71,31.63,23.07,3/4/2018
1002160,NV48,0176-1697-2373-6675,sup92,21,41.46,29.16,4/11/2018
1002161,RP05,7856-8996-1016-1233,sup13,37,99.5,29.86,4/2/2018
1002162,JE22,8734-2989-8316-4264,sup42,20,31.86,13.3,3/9/2018
1002163,FU87,1210-4901-1328-6010,sup78,10,71.31,26.25,3/8/2018
1002164,VG51,0548-9421-2608-5514,sup07,44,26.16,19.46,3/12/2018
1002165,TT06,2539-7643-9110-6977,sup16,41,93.23,16.24,4/22/2018
1002166,EB93,8642-5935-1514-5955,sup08,34,35.93,25,3/14/2018
1002167,EW54,6172-4754-5636-5281,sup94,30,79.55,29.81,4/23/2018
1002168,HJ56,3441-7386-9084-2946,sup13,28,48.36,23.81,4/4/2018
1002169,TU95,5888-9883-6477-6175,sup73,3,51.86,18.09,4/1/2018
1002170,YS26,5956-4096-7823-4700,sup01,75,95.71,25.4,4/5/2018
1002171,EP56,2284-7748-5698-1081,sup68,68,98.05,21.03,4/20/2018
1002172,BB87,5608-4296-7705-2711,sup75,47,62.7,21.15,4/24/2018
1002173,JB97,0082-5216-0795-0296,sup93,23,50.27,10.92,4/6/2018
1002174,QA58,9935-5567-3821-2321,sup57,43,94.5,23.44,3/27/2018
1002175,SX91,3925-3608-4551-9947,sup85,36,38.97,21.67,4/26/2018
1002176,RQ30,1782-5349-2082-8262,sup44,23,21.55,21.66,4/22/2018
1002177,PW90,7301-0460-3180-1997,sup01,23,74.72,12.92,4/26/2018
1002178,RB46,2377-7919-8471-5421,sup78,74,81.01,25.12,4/29/2018
1002179,DP94,5390-2500-4459-2413,sup62,3,60.87,21.27,4/24/2018
1002180,DZ16,6294-0610-1509-7240,sup25,68,40.81,18.18,3/10/2018
1002181,RN68,4808-7592-0454-1891,sup35,19,23.58,21.84,3/3/2018
1002182,EL10,0982-1803-1274-1438,sup52,73,67.56,20.74,4/9/2018
1002183,MT57,6126-7569-4087-8627,sup97,36,35.7,29.67,3/19/2018
1002184,AB18,6397-2896-4025-6723,sup97,23,36.11,13.12,3/15/2018
1002185,EE50,4584-6152-0973-2816,sup34,27,41.07,29.48,3/27/2018
1002186,IK76,4580-5999-4113-2295,sup57,52,40.7,20.91,3/17/2018
1002187,CH76,1128-1726-6078-5635,sup86,43,81.16,25.31,3/15/2018
1002188,GT52,0053-1375-4697-4366,sup62,50,29.32,12.36,4/20/2018
1002189,RA84,7774-0885-2055-0793,sup74,96,82.35,10.17,3/11/2018
1002190,KW86,9972-4646-2239-6127,sup70,18,60.48,25.95,3/13/2018
1002191,EX59,0274-5616-1308-4725,sup55,75,59.85,19.42,3/24/2018
1002192,ER94,8459-1176-5900-5453,sup35,55,77.63,15.1,3/27/2018
1002193,XP18,6072-3325-6790-1414,sup59,9,39.48,26.16,4/25/2018
1002194,TA87,9313-8481-5000-7811,sup43,77,61.5,23.67,3/5/2018
1002195,MI95,2791-1036-6319-2279,sup79,20,56.78,26.8,4/25/2018
1002196,DD50,9620-8054-4127-9929,sup85,34,82.3,16.16,3/18/2018
1002197,ES02,6110-3767-7428-5463,sup24,49,42.11,11.53,3/9/2018
1002198,SM07,9382-4582-6367-9531,sup41,86,86.95,29.63,3/24/2018
1002199,OI16,0522-2886-4217-5300,sup21,60,25.07,17.79,4/4/2018
1002200,FP06,3738-8295-4832-9802,sup35,42,40.52,15.67,3/13/2018
1002201,IA36,4610-2298-0596-4674,sup17,1,57.67,22.32,3/19/2018
1002202,XZ86,7900-1834-9467-3293,sup34,97,38.48,26,3/1/2018
1002203,ZU81,8493-5978-8876-8272,sup56,62,31.68,20.18,4/6/2018
1002204,ZB67,9155-4605-6687-6184,sup01,17,56.22,27.88,3/4/2018
1002205,EX47,2312-3153-3745-7867,sup86,27,92.09,18.7,4/22/2018
1002206,JW98,6895-6914-8806-0586,sup04,91,80.59,22.3,4/17/2018
1002207,JP21,0755-2964-6651-2276,sup82,47,62.13,14.12,4/3/2018
1002208,HY30,4604-1363-5197-9713,sup23,34,96.96,12.57,3/24/2018
1002209,AT94,7646-9153-0306-5406,sup85,50,89.71,23.85,4/17/2018
1002210,JF23,3100-3635-4233-8946,sup39,62,34.41,16.07,4/13/2018
1002211,QF96,4125-8499-8225-4169,sup27,19,77,16.55,3/25/2018
1002212,VW99,2923-0969-5734-5208,sup28,5,31.9,29.63,3/4/2018
1002213,LC27,7552-9838-8492-1052,sup95,32,74.07,17.08,4/19/2018
1002214,DE79,6007-7420-4303-3650,sup47,30,60.95,14.93,3/9/2018
1002215,OA82,1319-3812-5928-0483,sup84,51,45.06,15.74,4/28/2018
1002216,DI06,6464-2315-8651-2925,sup79,57,48.56,28.03,4/1/2018
1002217,BD09,2889-9248-6821-6074,sup03,72,64.72,24.07,3/8/2018
1002218,AO21,9314-4203-7223-3140,sup25,24,75.28,15.72,4/15/2018
1002219,WQ95,3977-7995-2885-1000,sup30,27,68.25,22.94,3/30/2018
1002220,WM51,8048-5322-3821-7331,sup71,94,36.7,12.75,4/10/2018
1002221,WS10,6204-5960-4485-5690,sup06,53,64.22,29.58,4/24/2018
1002222,UC76,9113-8799-1304-3366,sup71,29,77.86,24.02,4/13/2018
1002223,RP82,8982-0300-5537-0943,sup18,76,25.31,22.8,3/10/2018
1002224,HT03,4465-1088-8696-3298,sup67,48,20.07,21.65,4/20/2018
1002225,TZ20,9081-2168-6298-0405,sup00,97,71.38,22.91,4/17/2018
1002226,PW49,1426-5882-5093-7878,sup45,39,91.27,22.92,4/23/2018
1002227,NR44,7100-2829-0676-2151,sup14,71,85.49,13.42,4/29/2018
1002228,MZ38,4169-1333-9086-8606,sup37,2,89.43,13.94,4/20/2018
1002229,FT26,6886-0182-0356-1392,sup16,79,45.4,29.61,4/13/2018
1002230,WX14,5434-8862-2685-1818,sup57,75,51.65,12.22,3/2/2018
1002231,EK26,6120-4677-5889-9692,sup15,76,58.28,23.24,3/10/2018
1002232,TN87,6086-0377-9466-9525,sup91,4,93.69,19.05,4/16/2018
1002233,TQ02,4385-7637-2692-7104,sup09,2,97.52,18.86,4/23/2018
1002234,CU24,4984-4587-2624-3170,sup00,28,29.33,25.91,4/7/2018
1002235,VA36,0576-6573-1473-1135,sup85,80,86.29,26.74,3/1/2018
1002236,TY99,6956-1665-6169-3189,sup99,6,20.1,26.01,4/15/2018
1002237,FG81,7178-4754-6315-2142,sup08,1,29.25,27.32,3/30/2018
1002238,MA99,4313-2183-5451-5323,sup45,27,25.41,21.7,3/6/2018
1002239,NN08,4571-5516-4707-3134,sup58,62,52.68,16.89,3/6/2018
1002240,RV31,3958-0683-0792-2024,sup37,38,62.77,10.3,3/13/2018
1002241,JZ69,5712-5395-2345-0015,sup26,15,94.73,27.08,3/26/2018
1002242,UZ24,1573-9835-6997-9657,sup54,77,38.93,10.08,4/11/2018
1002243,BK87,1481-1591-0218-4951,sup02,97,83.11,28.25,4/15/2018
1002244,EO02,3888-3129-3261-2717,sup47,77,94.17,21.14,4/10/2018
1002245,IB82,9816-1889-4874-4858,sup91,62,50.23,21.57,4/10/2018
1002246,SD19,2247-9080-6560-5097,sup24,24,83.71,27.65,3/8/2018
1002247,HZ14,4893-8034-9673-5835,sup31,73,22.91,26.93,4/27/2018
1002248,YQ39,2762-0626-9030-8306,sup49,48,84.71,22,3/27/2018
1002249,RP54,1114-8812-3166-3920,sup36,72,39.14,14.77,3/4/2018
1002250,ME14,6139-1937-2268-8903,sup42,90,30.52,15.88,3/8/2018
1002251,UH54,9132-3745-3335-0597,sup80,43,41.67,11.57,4/30/2018
1002252,ST99,6867-4233-3556-2211,sup09,63,48.05,19.13,3/31/2018
1002253,SW51,4881-0846-1428-7257,sup67,43,39.62,13.34,3/16/2018
1002254,QA70,9273-5853-3255-4306,sup13,13,67,29.89,4/17/2018
1002255,GV21,2112-8882-5975-9985,sup05,47,95.76,28.22,3/7/2018
1002256,QQ42,5521-0079-9071-3223,sup79,58,84.54,28.04,3/15/2018
1002257,LP11,5361-0118-8884-6114,sup61,89,44.31,24.6,4/21/2018
1002258,KI36,8013-6105-4979-5646,sup12,86,72.31,23.41,4/24/2018
1002259,MG40,7075-5670-9762-7112,sup50,73,92.83,27.74,4/20/2018
1002260,DK93,4625-0767-0420-3606,sup17,18,43.97,24.08,3/7/2018
1002261,TM18,9571-7796-4962-3417,sup98,76,43.34,13.37,3/21/2018
1002262,MR91,1896-7892-8395-2044,sup83,80,62.15,22.38,4/23/2018
1002263,YP12,6446-2322-5272-1904,sup88,24,53.2,21.16,3/26/2018
1002264,XK25,0044-4276-6394-8593,sup15,30,73.3,20.8,3/14/2018
1002265,QM03,6155-2340-6793-9085,sup35,84,92.91,22.55,3/31/2018
1002266,VY50,2267-3545-7844-2994,sup95,88,89.39,22.16,3/14/2018
1002267,RT33,7860-7393-2975-2683,sup66,22,37.98,23.83,4/29/2018
1002268,XB07,3536-8310-4670-1863,sup66,62,80.58,13.42,4/7/2018
1002269,XR48,0772-3067-4183-3700,sup16,15,70.69,10.53,4/16/2018
1002270,RK49,9630-4658-1639-9470,sup76,13,51.96,15.75,4/1/2018
1002271,HS96,3227-9711-4254-1123,sup41,20,95.56,24.94,3/22/2018
1002272,FM99,5216-9479-9346-0478,sup79,75,83.12,10.22,4/18/2018
1002273,FC60,7315-9320-6001-2150,sup96,58,89.35,13.57,4/13/2018
1002274,HT30,4492-6092-7379-0181,sup23,3,68.41,27.12,3/15/2018
1002275,ZN48,5587-2791-5829-7286,sup56,94,81.99,24.34,4/19/2018
1002276,UR07,3037-2671-3667-3756,sup96,91,90.13,21.37,4/13/2018
1002277,JF26,7623-6828-6038-9283,sup86,100,32.06,29.63,3/21/2018
1002278,EQ19,0316-6784-5681-0677,sup62,10,90.67,16.42,4/18/2018
1002279,JP52,0986-9679-1656-3889,sup68,35,99.36,23.46,3/25/2018
1002280,AX32,6889-0816-0903-7487,sup85,57,97.39,15.16,4/26/2018
1002281,WX93,2525-9565-7364-4911,sup18,38,97.76,21.24,4/29/2018
1002282,SK18,6005-3047-8568-0033,sup30,49,65.65,18.63,4/22/2018
1002283,IN72,5655-4825-4403-8458,sup84,28,87.51,25.82,3/26/2018
